Indicator,Year,Full Name,FIPS,All Prev Cases,All Prev Rates,Population
HIV prevalence,2009,Texas,48.0,61118,310.8,19664635
HIV prevalence,2008,Texas,48.0,58215,301.5,19307235
HIV prevalence,2017,Utah,49.0,2757,113.5,2430127
HIV prevalence,2016,Utah,49.0,2708,114.2,2371090
HIV prevalence,2015,Utah,49.0,2634,113.8,2314417
HIV prevalence,2014,Utah,49.0,2555,112.5,2271476
HIV prevalence,2013,Utah,49.0,2468,110.5,2233017
HIV prevalence,2012,Utah,49.0,2277,103.9,2191305
HIV prevalence,2011,Utah,49.0,2221,103.1,2154045
HIV prevalence,2010,Utah,49.0,2122,100.1,2119571
HIV prevalence,2009,Utah,49.0,2228,104.8,2126805
HIV prevalence,2008,Utah,49.0,2138,102.5,2086097
HIV prevalence,2017,Vermont,50.0,693,127.6,542961
HIV prevalence,2016,Vermont,50.0,656,121.2,541260
HIV prevalence,2015,Vermont,50.0,643,118.7,541601
HIV prevalence,2014,Vermont,50.0,634,117.2,540870
HIV prevalence,2013,Vermont,50.0,593,109.6,540922
HIV prevalence,2012,Vermont,50.0,546,101.2,539641
HIV prevalence,2011,Vermont,50.0,490,90.9,539325
HIV prevalence,2010,Vermont,50.0,452,84.2,537095
HIV prevalence,2009,Vermont,50.0,393,73.4,535123
HIV prevalence,2008,Vermont,50.0,382,71.6,533825
HIV prevalence,2017,Virginia,51.0,22149,311.0,7121557
HIV prevalence,2016,Virginia,51.0,21359,302.2,7066986
HIV prevalence,2015,Virginia,51.0,20913,297.9,7020016
HIV prevalence,2014,Virginia,51.0,20453,293.4,6970605
HIV prevalence,2013,Virginia,51.0,19775,286.2,6909745
HIV prevalence,2012,Virginia,51.0,19490,284.9,6842130
HIV prevalence,2011,Virginia,51.0,18466,273.0,6763179
HIV prevalence,2010,Virginia,51.0,18060,269.9,6692503
HIV prevalence,2009,Virginia,51.0,18605,284.3,6543736
HIV prevalence,2008,Virginia,51.0,18025,278.5,6472126
HIV prevalence,2017,Washington,53.0,13205,212.1,6224655
HIV prevalence,2016,Washington,53.0,12714,208.1,6109614
HIV prevalence,2015,Washington,53.0,12373,206.4,5995009
HIV prevalence,2014,Washington,53.0,11936,202.4,5896287
HIV prevalence,2013,Washington,53.0,11468,197.3,5813109
HIV prevalence,2012,Washington,53.0,11051,192.3,5746623
HIV prevalence,2011,Washington,53.0,10663,187.7,5679657
HIV prevalence,2010,Washington,53.0,10464,186.6,5607944
HIV prevalence,2009,Washington,53.0,9882,178.6,5532584
HIV prevalence,2008,Washington,53.0,9551,175.2,5451257
HIV prevalence,2017,West Virginia,54.0,1810,116.4,1554542
HIV prevalence,2016,West Virginia,54.0,1749,111.8,1564167
HIV prevalence,2015,West Virginia,54.0,1705,108.4,1572368
HIV prevalence,2014,West Virginia,54.0,1736,110.0,1578153
HIV prevalence,2013,West Virginia,54.0,1686,106.6,1581193
HIV prevalence,2012,West Virginia,54.0,1709,108.0,1582449
HIV prevalence,2011,West Virginia,54.0,1638,103.6,1581533
HIV prevalence,2010,West Virginia,54.0,1535,97.2,1578821
HIV prevalence,2009,West Virginia,54.0,1376,89.1,1544706
HIV prevalence,2008,West Virginia,54.0,1334,86.6,1540309
HIV prevalence,2017,Wisconsin,55.0,6216,127.3,4881522
HIV prevalence,2016,Wisconsin,55.0,5999,123.5,4857498
HIV prevalence,2015,Wisconsin,55.0,5851,120.9,4840448
HIV prevalence,2014,Wisconsin,55.0,5766,119.5,4825931
HIV prevalence,2013,Wisconsin,55.0,5655,117.7,4804606
HIV prevalence,2012,Wisconsin,55.0,5133,107.4,4779842
HIV prevalence,2011,Wisconsin,55.0,5027,105.6,4758800
HIV prevalence,2010,Wisconsin,55.0,4868,102.7,4739083
HIV prevalence,2009,Wisconsin,55.0,4808,101.8,4722053
HIV prevalence,2008,Wisconsin,55.0,4623,98.4,4697333
HIV prevalence,2017,Wyoming,56.0,326,68.0,479567
HIV prevalence,2016,Wyoming,56.0,310,64.2,482500
HIV prevalence,2015,Wyoming,56.0,285,59.0,483034
HIV prevalence,2014,Wyoming,56.0,260,54.1,480901
HIV prevalence,2013,Wyoming,56.0,254,52.8,480996
HIV prevalence,2012,Wyoming,56.0,252,53.0,475893
HIV prevalence,2011,Wyoming,56.0,249,53.2,467723
HIV prevalence,2010,Wyoming,56.0,257,55.3,465119
HIV prevalence,2009,Wyoming,56.0,204,45.6,447838
HIV prevalence,2008,Wyoming,56.0,188,42.7,439967
HIV prevalence,2017,Abbeville County SC,45001.0,49,232.7,21055
HIV prevalence,2016,Abbeville County SC,45001.0,58,275.7,21038
HIV prevalence,2015,Abbeville County SC,45001.0,54,255.8,21114
HIV prevalence,2014,Abbeville County SC,45001.0,25,118.6,21075
HIV prevalence,2013,Abbeville County SC,45001.0,17,80.7,21075
HIV prevalence,2012,Abbeville County SC,45001.0,19,90.1,21099
HIV prevalence,2011,Abbeville County SC,45001.0,48,227.3,21118
HIV prevalence,2010,Abbeville County SC,45001.0,32,150.5,21261
HIV prevalence,2009,Abbeville County SC,45001.0,45,212.6,21167
HIV prevalence,2008,Abbeville County SC,45001.0,44,207.4,21217
HIV prevalence,2017,Acadia Parish LA,22001.0,144,283.6,50783
HIV prevalence,2016,Acadia Parish LA,22001.0,115,225.9,50906
HIV prevalence,2015,Acadia Parish LA,22001.0,116,228.6,50733
HIV prevalence,2014,Acadia Parish LA,22001.0,101,199.4,50651
HIV prevalence,2013,Acadia Parish LA,22001.0,106,210.8,50280
HIV prevalence,2012,Acadia Parish LA,22001.0,88,176,49987
HIV prevalence,2011,Acadia Parish LA,22001.0,87,174.7,49793
HIV prevalence,2010,Acadia Parish LA,22001.0,79,158.8,49736
HIV prevalence,2009,Acadia Parish LA,22001.0,83,172.6,48081
HIV prevalence,2008,Acadia Parish LA,22001.0,74,154.1,48028
HIV prevalence,2017,Accomack County VA,51001.0,99,357.6,27685
HIV prevalence,2016,Accomack County VA,51001.0,93,333.2,27910
HIV prevalence,2015,Accomack County VA,51001.0,94,336.9,27904
HIV prevalence,2014,Accomack County VA,51001.0,96,343.3,27964
HIV prevalence,2013,Accomack County VA,51001.0,97,347.1,27945
HIV prevalence,2012,Accomack County VA,51001.0,99,353,28049
HIV prevalence,2011,Accomack County VA,51001.0,99,353,28048
HIV prevalence,2010,Accomack County VA,51001.0,93,330.7,28124
HIV prevalence,2009,Accomack County VA,51001.0,104,320.9,32405
HIV prevalence,2008,Accomack County VA,51001.0,100,308.8,32379
HIV prevalence,2017,Ada County ID,16001.0,175,46.1,379392
HIV prevalence,2016,Ada County ID,16001.0,186,50.5,368126
HIV prevalence,2015,Ada County ID,16001.0,225,63.1,356854
HIV prevalence,2014,Ada County ID,16001.0,289,82.7,349356
HIV prevalence,2013,Ada County ID,16001.0,276,81.1,340146
HIV prevalence,2012,Ada County ID,16001.0,282,84.8,332649
HIV prevalence,2011,Ada County ID,16001.0,294,90.4,325159
HIV prevalence,2010,Ada County ID,16001.0,310,97.6,317604
HIV prevalence,2009,Ada County ID,16001.0,296,95.1,311241
HIV prevalence,2008,Ada County ID,16001.0,284,92.6,306746
HIV prevalence,2017,Adair County MO,29001.0,37,168.4,21975
HIV prevalence,2016,Adair County MO,29001.0,40,183,21857
HIV prevalence,2015,Adair County MO,29001.0,38,172.9,21981
HIV prevalence,2014,Adair County MO,29001.0,40,180.7,22138
HIV prevalence,2013,Adair County MO,29001.0,53,238.1,22256
HIV prevalence,2012,Adair County MO,29001.0,44,198.2,22196
HIV prevalence,2011,Adair County MO,29001.0,38,171.5,22158
HIV prevalence,2010,Adair County MO,29001.0,19,86.1,22067
HIV prevalence,2009,Adair County MO,29001.0,12,55.4,21648
HIV prevalence,2008,Adair County MO,29001.0,12,55.7,21548
HIV prevalence,2017,Adair County KY,21001.0,,,
HIV prevalence,2016,Adair County KY,21001.0,,,
HIV prevalence,2015,Adair County KY,21001.0,,,
HIV prevalence,2014,Adair County KY,21001.0,,,
HIV prevalence,2013,Adair County KY,21001.0,,,
HIV prevalence,2012,Adair County KY,21001.0,,,
HIV prevalence,2011,Adair County KY,21001.0,,,
HIV prevalence,2010,Adair County KY,21001.0,,,
HIV prevalence,2009,Adair County KY,21001.0,,,
HIV prevalence,2008,Adair County KY,21001.0,,,
HIV prevalence,2017,Adair County IA,19001.0,,,
HIV prevalence,2016,Adair County IA,19001.0,,,
HIV prevalence,2015,Adair County IA,19001.0,0,0,6063
HIV prevalence,2014,Adair County IA,19001.0,11,176.4,6235
HIV prevalence,2013,Adair County IA,19001.0,,,
HIV prevalence,2012,Adair County IA,19001.0,,,
HIV prevalence,2011,Adair County IA,19001.0,,,
HIV prevalence,2010,Adair County IA,19001.0,,,
HIV prevalence,2009,Adair County IA,19001.0,0,0,6286
HIV prevalence,2008,Adair County IA,19001.0,0,0,6349
HIV prevalence,2017,Adair County OK,40001.0,12,67.2,17849
HIV prevalence,2016,Adair County OK,40001.0,10,55.7,17951
HIV prevalence,2015,Adair County OK,40001.0,10,55.7,17962
HIV prevalence,2014,Adair County OK,40001.0,12,66.5,18050
HIV prevalence,2013,Adair County OK,40001.0,10,55.3,18095
HIV prevalence,2012,Adair County OK,40001.0,9,49.8,18081
HIV prevalence,2011,Adair County OK,40001.0,8,44,18169
HIV prevalence,2010,Adair County OK,40001.0,11,60.5,18172
HIV prevalence,2009,Adair County OK,40001.0,7,40.5,17303
HIV prevalence,2008,Adair County OK,40001.0,7,40.5,17294
HIV prevalence,2017,Adams County PA,42001.0,83,94.4,87919
HIV prevalence,2016,Adams County PA,42001.0,65,74.5,87284
HIV prevalence,2015,Adams County PA,42001.0,99,113.6,87114
HIV prevalence,2014,Adams County PA,42001.0,102,117.6,86704
HIV prevalence,2013,Adams County PA,42001.0,104,120.5,86322
HIV prevalence,2012,Adams County PA,42001.0,99,114.8,86251
HIV prevalence,2011,Adams County PA,42001.0,91,105.7,86131
HIV prevalence,2010,Adams County PA,42001.0,81,94.2,85951
HIV prevalence,2009,Adams County PA,42001.0,62,71.7,86438
HIV prevalence,2008,Adams County PA,42001.0,59,68.7,85919
HIV prevalence,2017,Adams County NE,31001.0,,,
HIV prevalence,2016,Adams County NE,31001.0,5,19.1,26241
HIV prevalence,2015,Adams County NE,31001.0,5,19.1,26244
HIV prevalence,2014,Adams County NE,31001.0,9,34.5,26062
HIV prevalence,2013,Adams County NE,31001.0,18,68.9,26131
HIV prevalence,2012,Adams County NE,31001.0,19,73.2,25970
HIV prevalence,2011,Adams County NE,31001.0,15,58,25877
HIV prevalence,2010,Adams County NE,31001.0,12,46.3,25916
HIV prevalence,2009,Adams County NE,31001.0,14,50.7,27618
HIV prevalence,2008,Adams County NE,31001.0,13,47.2,27522
HIV prevalence,2017,Adams County MS,28001.0,106,396.4,26738
HIV prevalence,2016,Adams County MS,28001.0,96,358.2,26799
HIV prevalence,2015,Adams County MS,28001.0,97,361.9,26801
HIV prevalence,2014,Adams County MS,28001.0,95,348.6,27252
HIV prevalence,2013,Adams County MS,28001.0,99,363.5,27234
HIV prevalence,2012,Adams County MS,28001.0,93,342.4,27164
HIV prevalence,2011,Adams County MS,28001.0,89,325.1,27376
HIV prevalence,2010,Adams County MS,28001.0,85,309.1,27500
HIV prevalence,2009,Adams County MS,28001.0,86,338.5,25404
HIV prevalence,2008,Adams County MS,28001.0,84,325.6,25798
HIV prevalence,2017,Adams County CO,8001.0,1069,263.2,406116
HIV prevalence,2016,Adams County CO,8001.0,936,234.6,399056
HIV prevalence,2015,Adams County CO,8001.0,895,228.8,391191
HIV prevalence,2014,Adams County CO,8001.0,854,223.8,381665
HIV prevalence,2013,Adams County CO,8001.0,835,224.4,372045
HIV prevalence,2012,Adams County CO,8001.0,785,216,363370
HIV prevalence,2011,Adams County CO,8001.0,735,206.6,355715
HIV prevalence,2010,Adams County CO,8001.0,690,197.9,348664
HIV prevalence,2009,Adams County CO,8001.0,608,175.4,346629
HIV prevalence,2008,Adams County CO,8001.0,562,166.3,337883
HIV prevalence,2017,Adams County WI,55001.0,19,105.9,17942
HIV prevalence,2016,Adams County WI,55001.0,21,117.1,17940
HIV prevalence,2015,Adams County WI,55001.0,21,116.8,17975
HIV prevalence,2014,Adams County WI,55001.0,19,105.2,18062
HIV prevalence,2013,Adams County WI,55001.0,19,104,18265
HIV prevalence,2012,Adams County WI,55001.0,23,125.9,18275
HIV prevalence,2011,Adams County WI,55001.0,22,119.1,18476
HIV prevalence,2010,Adams County WI,55001.0,20,107.8,18545
HIV prevalence,2009,Adams County WI,55001.0,22,123.3,17845
HIV prevalence,2008,Adams County WI,55001.0,22,122.3,17995
HIV prevalence,2017,Adams County WA,53001.0,13,90,14438
HIV prevalence,2016,Adams County WA,53001.0,15,105.6,14200
HIV prevalence,2015,Adams County WA,53001.0,13,92,14134
HIV prevalence,2014,Adams County WA,53001.0,13,92.2,14103
HIV prevalence,2013,Adams County WA,53001.0,14,99.6,14053
HIV prevalence,2012,Adams County WA,53001.0,12,86.1,13939
HIV prevalence,2011,Adams County WA,53001.0,10,71.9,13908
HIV prevalence,2010,Adams County WA,53001.0,9,64.8,13883
HIV prevalence,2009,Adams County WA,53001.0,6,47,12753
HIV prevalence,2008,Adams County WA,53001.0,5,39.7,12580
HIV prevalence,2017,Adams County IA,19003.0,,,
HIV prevalence,2016,Adams County IA,19003.0,,,
HIV prevalence,2015,Adams County IA,19003.0,0,0,3172
HIV prevalence,2014,Adams County IA,19003.0,0,0,3280
HIV prevalence,2013,Adams County IA,19003.0,0,0,3305
HIV prevalence,2012,Adams County IA,19003.0,0,0,3336
HIV prevalence,2011,Adams County IA,19003.0,0,0,3416
HIV prevalence,2010,Adams County IA,19003.0,,,
HIV prevalence,2009,Adams County IA,19003.0,0,0,3358
HIV prevalence,2008,Adams County IA,19003.0,0,0,3425
HIV prevalence,2017,Adams County IN,18001.0,5,18.4,27200
HIV prevalence,2016,Adams County IN,18001.0,,,
HIV prevalence,2015,Adams County IN,18001.0,,,
HIV prevalence,2014,Adams County IN,18001.0,7,26.2,26717
HIV prevalence,2013,Adams County IN,18001.0,6,22.5,26657
HIV prevalence,2012,Adams County IN,18001.0,5,18.9,26508
HIV prevalence,2011,Adams County IN,18001.0,5,18.9,26495
HIV prevalence,2010,Adams County IN,18001.0,6,22.6,26500
HIV prevalence,2009,Adams County IN,18001.0,6,22.6,26553
HIV prevalence,2008,Adams County IN,18001.0,6,22.7,26486
HIV prevalence,2017,Adams County IL,17001.0,43,77.7,55348
HIV prevalence,2016,Adams County IL,17001.0,48,86.3,55607
HIV prevalence,2015,Adams County IL,17001.0,44,78.7,55886
HIV prevalence,2014,Adams County IL,17001.0,41,73.2,56009
HIV prevalence,2013,Adams County IL,17001.0,45,80.3,56042
HIV prevalence,2012,Adams County IL,17001.0,40,71.3,56105
HIV prevalence,2011,Adams County IL,17001.0,40,71.2,56161
HIV prevalence,2010,Adams County IL,17001.0,37,65.9,56141
HIV prevalence,2009,Adams County IL,17001.0,30,53.3,56261
HIV prevalence,2008,Adams County IL,17001.0,32,57,56116
HIV prevalence,2017,Adams County ID,16003.0,,,
HIV prevalence,2016,Adams County ID,16003.0,0,0,3454
HIV prevalence,2015,Adams County ID,16003.0,0,0,3407
HIV prevalence,2014,Adams County ID,16003.0,,,
HIV prevalence,2013,Adams County ID,16003.0,,,
HIV prevalence,2012,Adams County ID,16003.0,,,
HIV prevalence,2011,Adams County ID,16003.0,,,
HIV prevalence,2010,Adams County ID,16003.0,,,
HIV prevalence,2009,Adams County ID,16003.0,,,
HIV prevalence,2008,Adams County ID,16003.0,,,
HIV prevalence,2017,Adams County OH,39001.0,16,69.2,23112
HIV prevalence,2016,Adams County OH,39001.0,18,77.9,23109
HIV prevalence,2015,Adams County OH,39001.0,21,90.6,23166
HIV prevalence,2014,Adams County OH,39001.0,20,86.2,23209
HIV prevalence,2013,Adams County OH,39001.0,23,99.1,23214
HIV prevalence,2012,Adams County OH,39001.0,29,124.5,23285
HIV prevalence,2011,Adams County OH,39001.0,31,132.6,23372
HIV prevalence,2010,Adams County OH,39001.0,104,443.7,23438
HIV prevalence,2009,Adams County OH,39001.0,9,38.8,23198
HIV prevalence,2008,Adams County OH,39001.0,9,38.7,23260
HIV prevalence,2017,Adams County ND,38001.0,0,0,2009
HIV prevalence,2016,Adams County ND,38001.0,0,0,2013
HIV prevalence,2015,Adams County ND,38001.0,0,0,2063
HIV prevalence,2014,Adams County ND,38001.0,,,
HIV prevalence,2013,Adams County ND,38001.0,,,
HIV prevalence,2012,Adams County ND,38001.0,,,
HIV prevalence,2011,Adams County ND,38001.0,,,
HIV prevalence,2010,Adams County ND,38001.0,,,
HIV prevalence,2009,Adams County ND,38001.0,,,
HIV prevalence,2008,Adams County ND,38001.0,,,
HIV prevalence,2017,Addison County VT,50001.0,31,95.1,32596
HIV prevalence,2016,Addison County VT,50001.0,30,92.3,32489
HIV prevalence,2015,Addison County VT,50001.0,31,95.6,32442
HIV prevalence,2014,Addison County VT,50001.0,30,92.7,32355
HIV prevalence,2013,Addison County VT,50001.0,30,92.9,32309
HIV prevalence,2012,Addison County VT,50001.0,22,68.4,32185
HIV prevalence,2011,Addison County VT,50001.0,18,56,32120
HIV prevalence,2010,Addison County VT,50001.0,13,40.8,31832
HIV prevalence,2009,Addison County VT,50001.0,12,37.9,31627
HIV prevalence,2008,Addison County VT,50001.0,12,38,31597
HIV prevalence,2017,Aiken County SC,45003.0,453,319,142017
HIV prevalence,2016,Aiken County SC,45003.0,414,293.7,140962
HIV prevalence,2015,Aiken County SC,45003.0,376,269.2,139675
HIV prevalence,2014,Aiken County SC,45003.0,298,215.5,138256
HIV prevalence,2013,Aiken County SC,45003.0,211,153.4,137537
HIV prevalence,2012,Aiken County SC,45003.0,276,202.1,136562
HIV prevalence,2011,Aiken County SC,45003.0,388,286.7,135355
HIV prevalence,2010,Aiken County SC,45003.0,189,140.8,134236
HIV prevalence,2009,Aiken County SC,45003.0,357,273.9,130316
HIV prevalence,2008,Aiken County SC,45003.0,345,267.5,128988
HIV prevalence,2017,Aitkin County MN,27001.0,8,57.4,13943
HIV prevalence,2016,Aitkin County MN,27001.0,8,57.6,13898
HIV prevalence,2015,Aitkin County MN,27001.0,,,
HIV prevalence,2014,Aitkin County MN,27001.0,7,50.1,13966
HIV prevalence,2013,Aitkin County MN,27001.0,6,43,13954
HIV prevalence,2012,Aitkin County MN,27001.0,5,35.6,14060
HIV prevalence,2011,Aitkin County MN,27001.0,7,49.4,14156
HIV prevalence,2010,Aitkin County MN,27001.0,7,49.5,14147
HIV prevalence,2009,Aitkin County MN,27001.0,,,
HIV prevalence,2008,Aitkin County MN,27001.0,,,
HIV prevalence,2017,Alachua County FL,12001.0,1010,436.3,231469
HIV prevalence,2016,Alachua County FL,12001.0,968,422.4,229145
HIV prevalence,2015,Alachua County FL,12001.0,953,423.7,224897
HIV prevalence,2014,Alachua County FL,12001.0,930,419.3,221790
HIV prevalence,2013,Alachua County FL,12001.0,868,395.8,219291
HIV prevalence,2012,Alachua County FL,12001.0,856,391.6,218613
HIV prevalence,2011,Alachua County FL,12001.0,806,370.8,217360
HIV prevalence,2010,Alachua County FL,12001.0,770,356.9,215768
HIV prevalence,2009,Alachua County FL,12001.0,789,373.8,211084
HIV prevalence,2008,Alachua County FL,12001.0,739,352,209940
HIV prevalence,2017,Alamance County NC,37001.0,403,292.8,137651
HIV prevalence,2016,Alamance County NC,37001.0,391,289.8,134901
HIV prevalence,2015,Alamance County NC,37001.0,380,288.2,131837
HIV prevalence,2014,Alamance County NC,37001.0,355,272.4,130340
HIV prevalence,2013,Alamance County NC,37001.0,336,260.4,129044
HIV prevalence,2012,Alamance County NC,37001.0,329,257.2,127901
HIV prevalence,2011,Alamance County NC,37001.0,324,254.8,127147
HIV prevalence,2010,Alamance County NC,37001.0,312,247.8,125910
HIV prevalence,2009,Alamance County NC,37001.0,294,237.7,123686
HIV prevalence,2008,Alamance County NC,37001.0,282,231.5,121794
HIV prevalence,2017,Alameda County CA,6001.0,5890,418.7,1406803
HIV prevalence,2016,Alameda County CA,6001.0,5702,408.1,1397339
HIV prevalence,2015,Alameda County CA,6001.0,5350,387.5,1380758
HIV prevalence,2014,Alameda County CA,6001.0,5531,407.7,1356627
HIV prevalence,2013,Alameda County CA,6001.0,5410,406.8,1329829
HIV prevalence,2012,Alameda County CA,6001.0,5250,402.2,1305421
HIV prevalence,2011,Alameda County CA,6001.0,5063,394.3,1283904
HIV prevalence,2010,Alameda County CA,6001.0,4834,381.5,1267084
HIV prevalence,2009,Alameda County CA,6001.0,4622,373.3,1238276
HIV prevalence,2008,Alameda County CA,6001.0,4445,364.1,1220968
HIV prevalence,2017,Alamosa County CO,8003.0,23,168.8,13628
HIV prevalence,2016,Alamosa County CO,8003.0,17,125.3,13568
HIV prevalence,2015,Alamosa County CO,8003.0,12,89.8,13364
HIV prevalence,2014,Alamosa County CO,8003.0,8,60.2,13298
HIV prevalence,2013,Alamosa County CO,8003.0,7,52.8,13266
HIV prevalence,2012,Alamosa County CO,8003.0,7,53.1,13191
HIV prevalence,2011,Alamosa County CO,8003.0,5,37.8,13233
HIV prevalence,2010,Alamosa County CO,8003.0,7,53.5,13089
HIV prevalence,2009,Alamosa County CO,8003.0,7,55.9,12527
HIV prevalence,2008,Alamosa County CO,8003.0,6,47.8,12560
HIV prevalence,2017,Albany County WY,56001.0,15,44.4,33766
HIV prevalence,2016,Albany County WY,56001.0,16,48.2,33201
HIV prevalence,2015,Albany County WY,56001.0,16,48.1,33244
HIV prevalence,2014,Albany County WY,56001.0,19,57.7,32934
HIV prevalence,2013,Albany County WY,56001.0,19,57.6,32962
HIV prevalence,2012,Albany County WY,56001.0,16,48.9,32742
HIV prevalence,2011,Albany County WY,56001.0,14,43.3,32304
HIV prevalence,2010,Albany County WY,56001.0,16,50.1,31940
HIV prevalence,2009,Albany County WY,56001.0,22,74,29718
HIV prevalence,2008,Albany County WY,56001.0,21,72.2,29083
HIV prevalence,2017,Albany County NY,36001.0,1152,430.9,267347
HIV prevalence,2016,Albany County NY,36001.0,1082,405.1,267121
HIV prevalence,2015,Albany County NY,36001.0,968,362.7,266876
HIV prevalence,2014,Albany County NY,36001.0,853,320.2,266434
HIV prevalence,2013,Albany County NY,36001.0,817,307.4,265792
HIV prevalence,2012,Albany County NY,36001.0,965,364.7,264631
HIV prevalence,2011,Albany County NY,36001.0,975,370.3,263277
HIV prevalence,2010,Albany County NY,36001.0,898,342.3,262342
HIV prevalence,2009,Albany County NY,36001.0,1059,411.9,257115
HIV prevalence,2008,Albany County NY,36001.0,1042,407,256024
HIV prevalence,2017,Albemarle County VA,51003.0,157,170,92367
HIV prevalence,2016,Albemarle County VA,51003.0,141,155,90985
HIV prevalence,2015,Albemarle County VA,51003.0,133,148.3,89678
HIV prevalence,2014,Albemarle County VA,51003.0,129,146.1,88275
