Year,Geography,Female,,Male,
2008,"Cass County, IA",0,0,0,0
2008,"Cass County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cass County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cass County, MI",0,0,0,0
2008,"Cass County, MN",0,0,0,0
2008,"Cass County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cass County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cass County, NE",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cass County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cassia County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Castro County, TX",0,0,0,0
2008,"Caswell County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Catahoula Parish, LA",0,0,0,0
2008,"Catawba County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Catoosa County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Catron County, NM",0,0,0,0
2008,"Cattaraugus County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cavalier County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cayuga County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cecil County, MD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cedar County, IA",0,0,0,0
2008,"Cedar County, MO",0,0,0,0
2008,"Cedar County, NE",0,0,0,0
2008,"Centre County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cerro Gordo County, IA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chaffee County, CO",0,0,0,0
2008,"Chambers County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chambers County, TX",0,0,0,0
2008,"Champaign County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Champaign County, OH",0,0,0,0
2008,"Chariton County, MO",0,0,0,0
2008,"Charles City County, VA",0,0,0,0
2008,"Charles County, MD",5,8.4,20,36.1
2008,"Charles Mix County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Charleston County, SC",15,9.8,58,41.3
2008,"Charlevoix County, MI",0,0,0,0
2008,"Charlotte County, FL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Charlotte County, VA",0,0,0,0
2008,"Charlottesville City, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Charlton County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chase County, KS",0,0,0,0
2008,"Chase County, NE",0,0,0,0
2008,"Chatham County, GA",35,31.9,88,90.3
2008,"Chatham County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chattahoochee County, GA",0,0,0,0
2008,"Chattooga County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chautauqua County, KS",0,0,0,0
2008,"Chautauqua County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chaves County, NM",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cheatham County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cheboygan County, MI",0,0,0,0
2008,"Chelan County, WA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chemung County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chenango County, NY",0,0,0,0
2008,"Cherokee County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cherokee County, GA",10,12,23,27.9
2008,"Cherokee County, IA",0,0,0,0
2008,"Cherokee County, KS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cherokee County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cherokee County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cherokee County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cherokee County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cherry County, NE",0,0,0,0
2008,"Chesapeake City, VA",9,9.6,36,41.6
2008,"Cheshire County, NH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chester County, PA",6,2.9,23,11.5
2008,"Chester County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chester County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chesterfield County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chesterfield County, VA",10,7.9,28,23.3
2008,"Cheyenne County, CO",0,0,0,0
2008,"Cheyenne County, KS",0,0,0,0
2008,"Cheyenne County, NE",0,0,0,0
2008,"Chickasaw County, IA",0,0,0,0
2008,"Chickasaw County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chicot County, AR",0,0,0,0
2008,"Childress County, TX",0,0,0,0
2008,"Chilton County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chippewa County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chippewa County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chippewa County, WI",0,0,0,0
2008,"Chisago County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chittenden County, VT",0,0,5,7.9
2008,"Choctaw County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Choctaw County, MS",0,0,0,0
2008,"Choctaw County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Chouteau County, MT",0,0,0,0
2008,"Chowan County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Christian County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Christian County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Christian County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Churchill County, NV",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cibola County, NM",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cimarron County, OK",0,0,0,0
2008,"Citrus County, FL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clackamas County, OR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Claiborne County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Claiborne County, TN",0,0,0,0
2008,"Claiborne Parish, LA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clallam County, WA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clare County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clarendon County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clarion County, PA",0,0,0,0
2008,"Clark County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clark County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clark County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clark County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clark County, KS",0,0,0,0
2008,"Clark County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clark County, MO",0,0,0,0
2008,"Clark County, NV",53,7.1,294,38.3
2008,"Clark County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clark County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clark County, WA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clark County, WI",0,0,0,0
2008,"Clarke County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clarke County, GA",8,15.5,23,48.7
2008,"Clarke County, IA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clarke County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clarke County, VA",0,0,0,0
2008,"Clatsop County, OR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clay County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clay County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clay County, FL",7,9.1,15,20.3
2008,"Clay County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clay County, IA",0,0,0,0
2008,"Clay County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clay County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clay County, KS",0,0,0,0
2008,"Clay County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clay County, MN",0,0,0,0
2008,"Clay County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clay County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clay County, NC",0,0,0,0
2008,"Clay County, NE",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clay County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clay County, TN",0,0,0,0
2008,"Clay County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clay County, WV",0,0,0,0
2008,"Clayton County, GA",60,53.6,155,151.5
2008,"Clayton County, IA",0,0,0,0
2008,"Clear Creek County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clearfield County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clearwater County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clearwater County, MN",0,0,0,0
2008,"Cleburne County, AL",0,0,0,0
2008,"Cleburne County, AR",0,0,0,0
2008,"Clermont County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cleveland County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cleveland County, NC",7,16.2,5,12.9
2008,"Cleveland County, OK",6,5.9,21,20.8
2008,"Clinch County, GA",0,0,0,0
2008,"Clinton County, IA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clinton County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clinton County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clinton County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clinton County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clinton County, MO",0,0,0,0
2008,"Clinton County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clinton County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Clinton County, PA",0,0,0,0
2008,"Cloud County, KS",0,0,0,0
2008,"Coahoma County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Coal County, OK",0,0,0,0
2008,"Cobb County, GA",34,11.8,140,50.2
2008,"Cochise County, AZ",0,0,6,11.5
2008,"Cochran County, TX",0,0,0,0
2008,"Cocke County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Coconino County, AZ",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Codington County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Coffee County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Coffee County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Coffee County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Coffey County, KS",0,0,0,0
2008,"Coke County, TX",0,0,0,0
2008,"Colbert County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cole County, MO",0,0,5,15.9
2008,"Coleman County, TX",0,0,0,0
2008,"Coles County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Colfax County, NE",0,0,0,0
2008,"Colfax County, NM",0,0,0,0
2008,"Colleton County, SC",0,0,7,46.1
2008,"Collier County, FL",17,12.9,37,27.2
2008,"Collin County, TX",15,4.9,58,19.2
2008,"Collingsworth County, TX",0,0,0,0
2008,"Colonial Heights City, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Colorado County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Colquitt County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Columbia County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Columbia County, FL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Columbia County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Columbia County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Columbia County, OR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Columbia County, PA",0,0,0,0
2008,"Columbia County, WA",0,0,0,0
2008,"Columbia County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Columbiana County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Columbus County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Colusa County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Comal County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Comanche County, KS",0,0,0,0
2008,"Comanche County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Comanche County, TX",0,0,0,0
2008,"Concho County, TX",0,0,0,0
2008,"Concordia Parish, LA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Conecuh County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Conejos County, CO",0,0,0,0
2008,"Contra Costa County, CA",11,2.6,92,22.3
2008,"Converse County, WY",0,0,0,0
2008,"Conway County, AR",0,0,0,0
2008,"Cook County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cook County, IL",328,14.6,"1,056",50.7
2008,"Cook County, MN",0,0,0,0
2008,"Cooke County, TX",0,0,0,0
2008,"Cooper County, MO",0,0,0,0
2008,"Coos County, NH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Coos County, OR",0,0,0,0
2008,"Coosa County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Copiah County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Corson County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cortland County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Coryell County, TX",10,33.1,10,33
2008,"Coshocton County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Costilla County, CO",0,0,0,0
2008,"Cottle County, TX",0,0,0,0
2008,"Cotton County, OK",0,0,0,0
2008,"Cottonwood County, MN",0,0,0,0
2008,"Covington City, VA",0,0,0,0
2008,"Covington County, AL",0,0,0,0
2008,"Covington County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Coweta County, GA",5,10,9,18.5
2008,"Cowley County, KS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Cowlitz County, WA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Craig County, OK",0,0,0,0
2008,"Craig County, VA",0,0,0,0
2008,"Craighead County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Crane County, TX",0,0,0,0
2008,"Craven County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Crawford County, AR",0,0,0,0
2008,"Crawford County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Crawford County, IA",0,0,0,0
2008,"Crawford County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2008,"Crawford County, IN",0,0,0,0
2008,"Crawford County, KS",0,0,0,0
2008,"Crawford County, MI",0,0,0,0
2008,"Crawford County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
