"Date Printed: Sunday, February 9, 2020 10:06:45 PM"
Title: HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | 13-24 | 25-34 | 35-44 | 45-54 | 55+ | All transmission categories
Footnote(s): Prevalence: Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address.
Diagnosis: HIV data for the year 2018 are preliminary and based on 6 months reporting delay.
Death: Death data based on residence at death.
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2018","California","06","55+","All races/ethnicities","Both sexes","All transmission categories","422",4,"10,450,251"
"HIV diagnoses","2018","California","06","45-54","All races/ethnicities","Both sexes","All transmission categories","623",12.3,"5,071,974"
"HIV diagnoses","2018","California","06","35-44","All races/ethnicities","Both sexes","All transmission categories","864",16.4,"5,255,671"
"HIV diagnoses","2018","California","06","25-34","All races/ethnicities","Both sexes","All transmission categories","1,633",27,"6,043,799"
"HIV diagnoses","2018","California","06","13-24","All races/ethnicities","Both sexes","All transmission categories","856",13.7,"6,267,918"
"HIV diagnoses","2017","California","06","55+","All races/ethnicities","Both sexes","All transmission categories","404",3.9,"10,230,271"
"HIV diagnoses","2017","California","06","45-54","All races/ethnicities","Both sexes","All transmission categories","721",14,"5,135,097"
"HIV diagnoses","2017","California","06","35-44","All races/ethnicities","Both sexes","All transmission categories","989",19,"5,201,888"
"HIV diagnoses","2017","California","06","25-34","All races/ethnicities","Both sexes","All transmission categories","1,698",28.3,"6,003,774"
"HIV diagnoses","2017","California","06","13-24","All races/ethnicities","Both sexes","All transmission categories","954",15.1,"6,317,632"
"HIV diagnoses","2016","California","06","55+","All races/ethnicities","Both sexes","All transmission categories","438",4.4,"9,998,510"
"HIV diagnoses","2016","California","06","45-54","All races/ethnicities","Both sexes","All transmission categories","840",16.2,"5,179,265"
"HIV diagnoses","2016","California","06","35-44","All races/ethnicities","Both sexes","All transmission categories","1,080",20.9,"5,161,174"
"HIV diagnoses","2016","California","06","25-34","All races/ethnicities","Both sexes","All transmission categories","1,802",30.3,"5,938,583"
"HIV diagnoses","2016","California","06","13-24","All races/ethnicities","Both sexes","All transmission categories","1,012",15.8,"6,385,504"
"HIV diagnoses","2015","California","06","55+","All races/ethnicities","Both sexes","All transmission categories","427",4.4,"9,741,401"
"HIV diagnoses","2015","California","06","45-54","All races/ethnicities","Both sexes","All transmission categories","841",16.2,"5,198,420"
"HIV diagnoses","2015","California","06","35-44","All races/ethnicities","Both sexes","All transmission categories","1,053",20.4,"5,151,192"
"HIV diagnoses","2015","California","06","25-34","All races/ethnicities","Both sexes","All transmission categories","1,749",30,"5,823,835"
"HIV diagnoses","2015","California","06","13-24","All races/ethnicities","Both sexes","All transmission categories","1,038",16,"6,475,316"
"HIV diagnoses","2014","California","06","55+","All races/ethnicities","Both sexes","All transmission categories","439",4.6,"9,450,149"
"HIV diagnoses","2014","California","06","45-54","All races/ethnicities","Both sexes","All transmission categories","845",16.2,"5,203,761"
"HIV diagnoses","2014","California","06","35-44","All races/ethnicities","Both sexes","All transmission categories","1,126",21.9,"5,145,078"
"HIV diagnoses","2014","California","06","25-34","All races/ethnicities","Both sexes","All transmission categories","1,767",30.9,"5,711,000"
"HIV diagnoses","2014","California","06","13-24","All races/ethnicities","Both sexes","All transmission categories","992",15.1,"6,559,639"
"HIV diagnoses","2013","California","06","55+","All races/ethnicities","Both sexes","All transmission categories","417",4.5,"9,171,434"
"HIV diagnoses","2013","California","06","45-54","All races/ethnicities","Both sexes","All transmission categories","821",15.8,"5,210,444"
"HIV diagnoses","2013","California","06","35-44","All races/ethnicities","Both sexes","All transmission categories","1,052",20.4,"5,149,431"
"HIV diagnoses","2013","California","06","25-34","All races/ethnicities","Both sexes","All transmission categories","1,562",27.9,"5,589,727"
"HIV diagnoses","2013","California","06","13-24","All races/ethnicities","Both sexes","All transmission categories","859",13,"6,601,543"
"HIV diagnoses","2012","California","06","55+","All races/ethnicities","Both sexes","All transmission categories","379",4.3,"8,895,201"
"HIV diagnoses","2012","California","06","45-54","All races/ethnicities","Both sexes","All transmission categories","965",18.5,"5,227,207"
"HIV diagnoses","2012","California","06","35-44","All races/ethnicities","Both sexes","All transmission categories","1,134",22,"5,153,522"
"HIV diagnoses","2012","California","06","25-34","All races/ethnicities","Both sexes","All transmission categories","1,630",29.7,"5,487,447"
"HIV diagnoses","2012","California","06","13-24","All races/ethnicities","Both sexes","All transmission categories","942",14.2,"6,629,695"
"HIV diagnoses","2011","California","06","55+","All races/ethnicities","Both sexes","All transmission categories","402",4.7,"8,614,588"
"HIV diagnoses","2011","California","06","45-54","All races/ethnicities","Both sexes","All transmission categories","946",18,"5,249,175"
"HIV diagnoses","2011","California","06","35-44","All races/ethnicities","Both sexes","All transmission categories","1,259",24.4,"5,155,009"
"HIV diagnoses","2011","California","06","25-34","All races/ethnicities","Both sexes","All transmission categories","1,554",28.7,"5,409,951"
"HIV diagnoses","2011","California","06","13-24","All races/ethnicities","Both sexes","All transmission categories","883",13.3,"6,639,422"
"HIV diagnoses","2010","California","06","55+","All races/ethnicities","Both sexes","All transmission categories","438",5.2,"8,345,217"
"HIV diagnoses","2010","California","06","45-54","All races/ethnicities","Both sexes","All transmission categories","992",18.9,"5,254,287"
"HIV diagnoses","2010","California","06","35-44","All races/ethnicities","Both sexes","All transmission categories","1,332",25.7,"5,176,072"
"HIV diagnoses","2010","California","06","25-34","All races/ethnicities","Both sexes","All transmission categories","1,582",29.7,"5,333,380"
"HIV diagnoses","2010","California","06","13-24","All races/ethnicities","Both sexes","All transmission categories","928",14,"6,644,849"
"HIV diagnoses","2009","California","06","55+","All races/ethnicities","Both sexes","All transmission categories","431",5.4,"7,976,122"
"HIV diagnoses","2009","California","06","45-54","All races/ethnicities","Both sexes","All transmission categories","1,018",19.6,"5,199,654"
"HIV diagnoses","2009","California","06","35-44","All races/ethnicities","Both sexes","All transmission categories","1,497",28.7,"5,218,771"
"HIV diagnoses","2009","California","06","25-34","All races/ethnicities","Both sexes","All transmission categories","1,654",30.7,"5,385,409"
"HIV diagnoses","2009","California","06","13-24","All races/ethnicities","Both sexes","All transmission categories","817",12.8,"6,387,157"
"HIV diagnoses","2008","California","06","55+","All races/ethnicities","Both sexes","All transmission categories","394",5.1,"7,735,140"
"HIV diagnoses","2008","California","06","45-54","All races/ethnicities","Both sexes","All transmission categories","1,062",20.7,"5,137,561"
"HIV diagnoses","2008","California","06","35-44","All races/ethnicities","Both sexes","All transmission categories","1,659",31.4,"5,280,060"
"HIV diagnoses","2008","California","06","25-34","All races/ethnicities","Both sexes","All transmission categories","1,696",31.9,"5,318,673"
"HIV diagnoses","2008","California","06","13-24","All races/ethnicities","Both sexes","All transmission categories","908",14.3,"6,365,211"
"HIV diagnoses","2018","Colorado","08","55+","All races/ethnicities","Both sexes","All transmission categories","34",2.2,"1,518,829"
"HIV diagnoses","2018","Colorado","08","45-54","All races/ethnicities","Both sexes","All transmission categories","36",5.1,"710,171"
"HIV diagnoses","2018","Colorado","08","35-44","All races/ethnicities","Both sexes","All transmission categories","90",11.5,"780,079"
"HIV diagnoses","2018","Colorado","08","25-34","All races/ethnicities","Both sexes","All transmission categories","168",18.8,"894,422"
"HIV diagnoses","2018","Colorado","08","13-24","All races/ethnicities","Both sexes","All transmission categories","81",9.1,"888,243"
"HIV diagnoses","2017","Colorado","08","55+","All races/ethnicities","Both sexes","All transmission categories","28",1.9,"1,479,316"
"HIV diagnoses","2017","Colorado","08","45-54","All races/ethnicities","Both sexes","All transmission categories","80",11.2,"714,626"
"HIV diagnoses","2017","Colorado","08","35-44","All races/ethnicities","Both sexes","All transmission categories","86",11.3,"760,586"
"HIV diagnoses","2017","Colorado","08","25-34","All races/ethnicities","Both sexes","All transmission categories","163",18.7,"873,530"
"HIV diagnoses","2017","Colorado","08","13-24","All races/ethnicities","Both sexes","All transmission categories","85",9.6,"882,723"
"HIV diagnoses","2016","Colorado","08","55+","All races/ethnicities","Both sexes","All transmission categories","33",2.3,"1,438,249"
"HIV diagnoses","2016","Colorado","08","45-54","All races/ethnicities","Both sexes","All transmission categories","69",9.6,"717,411"
"HIV diagnoses","2016","Colorado","08","35-44","All races/ethnicities","Both sexes","All transmission categories","75",10,"746,774"
"HIV diagnoses","2016","Colorado","08","25-34","All races/ethnicities","Both sexes","All transmission categories","162",19,"851,340"
"HIV diagnoses","2016","Colorado","08","13-24","All races/ethnicities","Both sexes","All transmission categories","84",9.6,"878,289"
"HIV diagnoses","2015","Colorado","08","55+","All races/ethnicities","Both sexes","All transmission categories","21",1.5,"1,393,698"
"HIV diagnoses","2015","Colorado","08","45-54","All races/ethnicities","Both sexes","All transmission categories","61",8.5,"716,671"
"HIV diagnoses","2015","Colorado","08","35-44","All races/ethnicities","Both sexes","All transmission categories","86",11.7,"736,242"
"HIV diagnoses","2015","Colorado","08","25-34","All races/ethnicities","Both sexes","All transmission categories","125",15.1,"825,850"
"HIV diagnoses","2015","Colorado","08","13-24","All races/ethnicities","Both sexes","All transmission categories","84",9.6,"870,488"
"HIV diagnoses","2014","Colorado","08","55+","All races/ethnicities","Both sexes","All transmission categories","21",1.6,"1,346,372"
"HIV diagnoses","2014","Colorado","08","45-54","All races/ethnicities","Both sexes","All transmission categories","66",9.2,"715,926"
"HIV diagnoses","2014","Colorado","08","35-44","All races/ethnicities","Both sexes","All transmission categories","95",13.1,"724,889"
"HIV diagnoses","2014","Colorado","08","25-34","All races/ethnicities","Both sexes","All transmission categories","133",16.6,"799,495"
"HIV diagnoses","2014","Colorado","08","13-24","All races/ethnicities","Both sexes","All transmission categories","63",7.3,"860,673"
"HIV diagnoses","2013","Colorado","08","55+","All races/ethnicities","Both sexes","All transmission categories","22",1.7,"1,300,295"
"HIV diagnoses","2013","Colorado","08","45-54","All races/ethnicities","Both sexes","All transmission categories","50",7,"719,284"
"HIV diagnoses","2013","Colorado","08","35-44","All races/ethnicities","Both sexes","All transmission categories","72",10,"718,026"
"HIV diagnoses","2013","Colorado","08","25-34","All races/ethnicities","Both sexes","All transmission categories","115",14.7,"781,556"
"HIV diagnoses","2013","Colorado","08","13-24","All races/ethnicities","Both sexes","All transmission categories","53",6.2,"848,823"
"HIV diagnoses","2012","Colorado","08","55+","All races/ethnicities","Both sexes","All transmission categories","12",1,"1,252,720"
"HIV diagnoses","2012","Colorado","08","45-54","All races/ethnicities","Both sexes","All transmission categories","63",8.7,"725,584"
"HIV diagnoses","2012","Colorado","08","35-44","All races/ethnicities","Both sexes","All transmission categories","94",13.2,"709,994"
"HIV diagnoses","2012","Colorado","08","25-34","All races/ethnicities","Both sexes","All transmission categories","129",16.9,"765,377"
"HIV diagnoses","2012","Colorado","08","13-24","All races/ethnicities","Both sexes","All transmission categories","73",8.7,"837,285"
"HIV diagnoses","2011","Colorado","08","55+","All races/ethnicities","Both sexes","All transmission categories","29",2.4,"1,204,623"
"HIV diagnoses","2011","Colorado","08","45-54","All races/ethnicities","Both sexes","All transmission categories","68",9.3,"734,301"
"HIV diagnoses","2011","Colorado","08","35-44","All races/ethnicities","Both sexes","All transmission categories","88",12.5,"703,208"
"HIV diagnoses","2011","Colorado","08","25-34","All races/ethnicities","Both sexes","All transmission categories","117",15.6,"748,612"
"HIV diagnoses","2011","Colorado","08","13-24","All races/ethnicities","Both sexes","All transmission categories","61",7.3,"830,152"
"HIV diagnoses","2010","Colorado","08","55+","All races/ethnicities","Both sexes","All transmission categories","39",3.4,"1,158,257"
"HIV diagnoses","2010","Colorado","08","45-54","All races/ethnicities","Both sexes","All transmission categories","83",11.2,"741,582"
"HIV diagnoses","2010","Colorado","08","35-44","All races/ethnicities","Both sexes","All transmission categories","93",13.3,"700,285"
"HIV diagnoses","2010","Colorado","08","25-34","All races/ethnicities","Both sexes","All transmission categories","134",18.4,"730,062"
"HIV diagnoses","2010","Colorado","08","13-24","All races/ethnicities","Both sexes","All transmission categories","70",8.5,"822,196"
"HIV diagnoses","2009","Colorado","08","55+","All races/ethnicities","Both sexes","All transmission categories","32",2.9,"1,106,141"
"HIV diagnoses","2009","Colorado","08","45-54","All races/ethnicities","Both sexes","All transmission categories","66",8.9,"744,749"
"HIV diagnoses","2009","Colorado","08","35-44","All races/ethnicities","Both sexes","All transmission categories","85",12,"711,137"
"HIV diagnoses","2009","Colorado","08","25-34","All races/ethnicities","Both sexes","All transmission categories","128",17.4,"734,263"
"HIV diagnoses","2009","Colorado","08","13-24","All races/ethnicities","Both sexes","All transmission categories","59",7.2,"824,674"
"HIV diagnoses","2008","Colorado","08","55+","All races/ethnicities","Both sexes","All transmission categories","41",3.9,"1,062,209"
"HIV diagnoses","2008","Colorado","08","45-54","All races/ethnicities","Both sexes","All transmission categories","90",12.2,"738,896"
"HIV diagnoses","2008","Colorado","08","35-44","All races/ethnicities","Both sexes","All transmission categories","124",17.4,"713,106"
"HIV diagnoses","2008","Colorado","08","25-34","All races/ethnicities","Both sexes","All transmission categories","137",19.1,"716,083"
"HIV diagnoses","2008","Colorado","08","13-24","All races/ethnicities","Both sexes","All transmission categories","59",7.2,"819,399"
"HIV diagnoses","2018","Connecticut","09","55+","All races/ethnicities","Both sexes","All transmission categories","36",3.2,"1,126,926"
"HIV diagnoses","2018","Connecticut","09","45-54","All races/ethnicities","Both sexes","All transmission categories","49",9.9,"494,951"
"HIV diagnoses","2018","Connecticut","09","35-44","All races/ethnicities","Both sexes","All transmission categories","45",10.6,"423,336"
"HIV diagnoses","2018","Connecticut","09","25-34","All races/ethnicities","Both sexes","All transmission categories","73",16.4,"445,390"
