Geography,Avg_Cases_Before,Avg_Rate_Before,Avg_Cases_After,Avg_Rate_After
"Mason County, MI",0.0,0.0,0.0,0.0
"Mason County, KY",,,,
"Martinsville City, VA",2.5,21.45,0.0,0.0
"Martin County, TX",0.0,0.0,0.0,0.0
"Martin County, KY",,,,
"Marshall County, WV",,,0.0,0.0
"Marshall County, TN",0.0,0.0,0.0,0.0
"Marshall County, MS",,,5.0,16.533333333333335
"Marshall County, KY",,,,
"Marshall County, IN",0.0,0.0,0.0,0.0
"Marshall County, IA",0.0,0.0,0.0,0.0
"Marshall County, AL",6.0,7.8,7.0,8.966666666666667
"Marion County, WV",0.0,0.0,0.0,0.0
"Marion County, TX",0.0,0.0,0.0,0.0
"Marion County, TN",,,0.0,0.0
"Marion County, OH",5.0,8.9,6.0,10.7
"Marion County, KY",,,,
"Marion County, IA",0.0,0.0,0.0,0.0
"Marion County, GA",,,0.0,0.0
"Marion County, AL",0.0,0.0,0.0,0.0
"Marengo County, AL",0.0,0.0,0.0,0.0
"Marathon County, WI",,,,
"Manitowoc County, WI",0.0,0.0,0.0,0.0
"Manassas Park City, VA",0.0,0.0,0.0,0.0
"Malheur County, OR",,,0.0,0.0
"Magoffin County, KY",,,,
"Madison County, VA",0.0,0.0,0.0,0.0
"Madison County, NY",,,5.0,8.0
"Madison County, KY",6.5,9.25,7.0,9.274999999999999
"Madison County, IA",0.0,0.0,0.0,0.0
"Madison County, FL",,,5.666666666666667,35.333333333333336
"Macoupin County, IL",,,0.0,0.0
"Macon County, TN",0.0,0.0,0.0,0.0
"Macon County, NC",0.0,0.0,0.0,0.0
"Macon County, MO",0.0,0.0,0.0,0.0
"Macon County, IL",7.333333333333333,7.933333333333333,10.4,11.6
"Macon County, GA",2.5,22.7,0.0,0.0
"Lyon County, NV",0.0,0.0,0.0,0.0
"Lyon County, MN",0.0,0.0,0.0,0.0
"Lyon County, KY",,,,
"Lyon County, KS",0.0,0.0,0.0,0.0
"Lunenburg County, VA",0.0,0.0,0.0,0.0
"Lumpkin County, GA",0.0,0.0,0.0,0.0
"Lowndes County, AL",3.0,32.35,2.5,28.1
"Loving County, TX",,,0.0,0.0
"Lonoke County, AR",6.5,11.7,7.25,12.325
"Logan County, OH",0.0,0.0,0.0,0.0
"Logan County, KY",,,,
"Logan County, IL",6.0,23.0,0.0,0.0
"Livingston County, MI",,,6.5,4.15
"Livingston County, KY",,,,
"Livingston County, IL",5.0,15.3,0.0,0.0
"Live Oak County, TX",0.0,0.0,0.0,0.0
"Little River County, AR",,,,
"Litchfield County, CT",6.0,3.7,9.75,6.075
"Linn County, KS",0.0,0.0,0.0,0.0
"Lincoln County, WY",0.0,0.0,0.0,0.0
"Lincoln County, TN",0.0,0.0,5.0,17.7
"Lincoln County, SD",0.0,0.0,0.0,0.0
"Lincoln County, OK",0.0,0.0,0.0,0.0
"Lincoln County, NC",5.0,7.6,4.333333333333333,6.233333333333333
"Lincoln County, MS",7.0,24.6,5.0,17.5
"Lincoln County, ME",0.0,0.0,0.0,0.0
"Lincoln County, KY",,,,
"Lincoln County, GA",0.0,0.0,0.0,0.0
"Lincoln County, AR",0.0,0.0,0.0,0.0
"Limestone County, TX",0.0,0.0,7.0,35.8
"Liberty County, FL",0.0,0.0,0.0,0.0
"Lewis County, WA",2.5,3.95,0.0,0.0
"Lewis County, KY",,,,
"Lewis And Clark County, MT",0.0,0.0,0.0,0.0
"Letcher County, KY",,,,
"Leslie County, KY",,,,
"Leon County, TX",,,0.0,0.0
"Lenawee County, MI",6.0,7.2,8.0,9.5
"Lee County, SC",9.25,57.349999999999994,6.0,39.7
"Lee County, NC",10.0,21.099999999999998,6.333333333333333,12.766666666666666
"Lee County, MS",12.25,18.275,13.166666666666666,19.01666666666667
"Lee County, KY",,,,
"Lee County, IL",5.0,16.8,,
"Lee County, GA",0.0,0.0,0.0,0.0
"Lee County, AR",5.5,62.15,9.0,104.7
"Le Flore County, OK",0.0,0.0,0.0,0.0
"Lawrence County, TN",0.0,0.0,0.0,0.0
"Lawrence County, PA",0.0,0.0,3.3333333333333335,4.3999999999999995
"Lawrence County, MS",0.0,0.0,0.0,0.0
"Lawrence County, MO",0.0,0.0,0.0,0.0
"Lawrence County, KY",,,,
"Lawrence County, IN",0.0,0.0,0.0,0.0
"Lawrence County, IL",0.0,0.0,0.0,0.0
"Lawrence County, AL",0.0,0.0,7.0,25.0
"Laurel County, KY",,,,
"Lauderdale County, TN",7.0,30.46666666666667,0.0,0.0
"Lauderdale County, AL",7.0,8.9,8.5,10.65
"Latah County, ID",0.0,0.0,0.0,0.0
"Lassen County, CA",,,0.0,0.0
"Larue County, KY",,,,
"Laramie County, WY",10.5,14.200000000000001,2.5,3.15
"Lapeer County, MI",,,0.0,0.0
"Lanier County, GA",,,0.0,0.0
"Lancaster County, VA",0.0,0.0,0.0,0.0
"Lamar County, MS",,,5.0,9.8
"Lamar County, GA",2.5,16.4,2.5,16.15
"Lamar County, AL",0.0,0.0,0.0,0.0
"Lake and Peninsula Borough, AK",,,,
"Lake County, TN",0.0,0.0,0.0,0.0
"Lake County, MT",0.0,0.0,0.0,0.0
"Lake County, CA",0.0,0.0,,
"Lagrange County, IN",0.0,0.0,0.0,0.0
"Lafourche Parish, LA",8.5,10.725000000000001,11.166666666666666,13.716666666666667
"Lafayette County, MO",0.0,0.0,0.0,0.0
"Labette County, KS",0.0,0.0,0.0,0.0
"La Salle County, TX",0.0,0.0,0.0,0.0
"La Plata County, CO",0.0,0.0,0.0,0.0
"La Paz County, AZ",0.0,0.0,0.0,0.0
"La Crosse County, WI",3.6666666666666665,3.6999999999999997,6.0,5.95
"Kusilvak Census Area, AK",,,,
"Kosciusko County, IN",,,0.0,0.0
"Kootenai County, ID",0.0,0.0,3.3333333333333335,2.533333333333333
"Kodiak Island Borough, AK",,,,
"Knox County, ME",3.0,8.75,0.0,0.0
"Knox County, KY",,,,
"Knox County, IN",0.0,0.0,0.0,0.0
"Knox County, IL",,,0.0,0.0
"Knott County, KY",,,,
"Kleberg County, TX",1.6666666666666667,6.3999999999999995,,
"Klamath County, OR",,,0.0,0.0
"Kinney County, TX",0.0,0.0,0.0,0.0
"King William County, VA",0.0,0.0,0.0,0.0
"King George County, VA",0.0,0.0,0.0,0.0
"King And Queen County, VA",0.0,0.0,0.0,0.0
"Kimble County, TX",0.0,0.0,0.0,0.0
"Ketchikan Gateway Borough, AK",,,,
"Kerr County, TX",,,2.5,5.6
"Keokuk County, IA",0.0,0.0,0.0,0.0
"Kendall County, TX",,,0.0,0.0
"Kendall County, IL",5.0,5.6,5.0,5.1
"Kenai Peninsula Borough, AK",,,,
"Kemper County, MS",0.0,0.0,0.0,0.0
"Kauai County, HI",,,,
"Karnes County, TX",0.0,0.0,,
"Kane County, UT",0.0,0.0,0.0,0.0
"Kandiyohi County, MN",0.0,0.0,0.0,0.0
"Kalkaska County, MI",0.0,0.0,0.0,0.0
"Kalawao County, HI",,,,
"Juniata County, PA",0.0,0.0,0.0,0.0
"Juneau City and Borough, AK",,,,
"Josephine County, OR",,,,
"Jones County, NC",,,0.0,0.0
"Johnson County, MO",,,0.0,0.0
"Johnson County, KY",,,,
"Johnson County, IL",0.0,0.0,0.0,0.0
"Johnson County, GA",,,0.0,0.0
"Johnson County, AR",0.0,0.0,0.0,0.0
"Jim Wells County, TX",,,,
"Jessamine County, KY",,,,
"Jersey County, IL",0.0,0.0,0.0,0.0
"Jennings County, IN",0.0,0.0,0.0,0.0
"Jenkins County, GA",0.0,0.0,0.0,0.0
"Jefferson Davis Parish, LA",,,6.0,23.45
"Jefferson Davis County, MS",,,,
"Jefferson County, WV",6.0,14.0,0.0,0.0
"Jefferson County, WI",0.0,0.0,0.0,0.0
"Jefferson County, TN",2.5,5.6,0.0,0.0
"Jefferson County, OR",0.0,0.0,0.0,0.0
"Jefferson County, OH",5.0,8.5,,
"Jefferson County, NY",8.0,8.35,7.333333333333333,7.766666666666667
"Jefferson County, IL",,,,
"Jefferson County, ID",0.0,0.0,0.0,0.0
"Jefferson County, GA",,,,
"Jefferson County, FL",5.5,44.6,5.0,40.5
"Jasper County, SC",,,7.0,30.200000000000003
"Jasper County, MS",5.0,35.7,5.0,36.2
"Jasper County, IN",,,0.0,0.0
"Jasper County, IA",0.0,0.0,0.0,0.0
"James City County, VA",8.0,13.6,4.0,6.366666666666667
"Jackson Parish, LA",0.0,0.0,,
"Jackson County, OK",,,0.0,0.0
"Jackson County, OH",0.0,0.0,0.0,0.0
"Jackson County, KY",,,,
"Jackson County, IN",,,4.5,12.45
"Jackson County, IL",3.6666666666666665,7.033333333333334,5.0,9.649999999999999
"Jackson County, GA",,,7.5,13.15
"Jackson County, AR",0.0,0.0,0.0,0.0
"Jackson County, AL",0.0,0.0,0.0,0.0
"Jack County, TX",0.0,0.0,0.0,0.0
"Island County, WA",,,,
"Isanti County, MN",0.0,0.0,0.0,0.0
"Isabella County, MI",,,0.0,0.0
"Indiana County, PA",0.0,0.0,0.0,0.0
"Independence County, AR",0.0,0.0,0.0,0.0
"Iberia Parish, LA",7.0,11.799999999999999,10.166666666666666,17.233333333333334
"Hutchinson County, TX",,,0.0,0.0
"Huntington County, IN",0.0,0.0,0.0,0.0
"Huntingdon County, PA",0.0,0.0,0.0,0.0
"Humphreys County, MS",5.0,68.0,0.0,0.0
"Humboldt County, CA",7.0,6.25,8.25,7.075
"Hughes County, SD",0.0,0.0,0.0,0.0
"Hughes County, OK",0.0,0.0,0.0,0.0
"Howard County, TX",10.0,34.1,8.833333333333334,28.7
"Howard County, IN",2.5,3.6,5.0,7.3
"Howard County, IA",0.0,0.0,0.0,0.0
"Hot Spring County, AR",0.0,0.0,11.6,40.480000000000004
"Hopkins County, TX",6.0,21.5,,
"Hopkins County, KY",,,,
"Hoonah-Angoon Census Area, AK",,,,
"Hood River County, OR",0.0,0.0,0.0,0.0
"Hood County, TX",,,0.0,0.0
"Holt County, NE",0.0,0.0,0.0,0.0
"Holmes County, FL",4.0,24.166666666666668,2.5,15.05
"Hockley County, TX",0.0,0.0,0.0,0.0
"Hill County, TX",,,,
"Highland County, OH",,,0.0,0.0
"Hickman County, TN",0.0,0.0,0.0,0.0
"Hickman County, KY",,,,
"Herkimer County, NY",6.0,11.0,0.0,0.0
"Henry County, VA",0.0,0.0,0.0,0.0
"Henry County, TN",0.0,0.0,0.0,0.0
"Henry County, MO",0.0,0.0,0.0,0.0
"Henry County, KY",,,,
"Henry County, IN",0.0,0.0,3.0,7.25
"Henry County, AL",0.0,0.0,1.6666666666666667,11.366666666666667
"Henderson County, NC",7.0,7.7,8.5,8.625
"Henderson County, KY",,,,
"Hempstead County, AR",0.0,0.0,0.0,0.0
"Heard County, GA",5.0,51.7,0.0,0.0
"Haywood County, TN",7.0,45.46666666666666,5.333333333333333,35.666666666666664
"Haskell County, TX",0.0,0.0,0.0,0.0
"Harvey County, KS",0.0,0.0,0.0,0.0
"Hart County, KY",,,,
"Hart County, GA",5.0,23.9,0.0,0.0
"Harrisonburg City, VA",6.0,13.3,,
"Harrison County, WV",0.0,0.0,1.6666666666666667,2.8666666666666667
"Harrison County, MO",0.0,0.0,0.0,0.0
"Harrison County, KY",,,,
"Harrison County, IN",0.0,0.0,0.0,0.0
"Harlan County, KY",,,,
"Hardee County, FL",5.0,22.6,,
"Haralson County, GA",3.5,14.85,0.0,0.0
"Hancock County, MS",7.0,18.5,7.0,17.9
"Hancock County, KY",,,,
"Hancock County, GA",0.0,0.0,0.0,0.0
"Hampton County, SC",5.0,28.9,6.0,35.574999999999996
"Hampshire County, WV",0.0,0.0,0.0,0.0
"Hamilton County, IA",0.0,0.0,0.0,0.0
"Hamilton County, FL",8.0,64.80000000000001,,
"Hamblen County, TN",5.0,9.7,5.0,9.5
"Hall County, NE",4.0,8.95,5.0,10.2
"Halifax County, VA",5.333333333333333,17.566666666666666,4.25,14.25
"Hale County, TX",0.0,0.0,,
"Hale County, AL",6.5,50.15,3.5,27.75
"Haines Borough, AK",,,,
"Gulf County, FL",,,,
"Guernsey County, OH",0.0,0.0,0.0,0.0
"Grundy County, TN",0.0,0.0,0.0,0.0
"Grundy County, IL",0.0,0.0,0.0,0.0
"Grenada County, MS",5.0,26.5,,
"Greer County, OK",0.0,0.0,0.0,0.0
"Greenwood County, SC",7.666666666666667,13.299999999999999,9.6,16.46
"Greenup County, KY",,,,
"Greensville County, VA",5.0,47.0,0.0,0.0
"Greene County, VA",0.0,0.0,0.0,0.0
"Greene County, TN",,,,
"Greene County, PA",0.0,0.0,0.0,0.0
"Greene County, NC",,,3.0,16.85
"Greene County, MS",0.0,0.0,0.0,0.0
"Greene County, IN",0.0,0.0,0.0,0.0
"Greene County, IL",0.0,0.0,0.0,0.0
"Greene County, IA",0.0,0.0,0.0,0.0
"Greene County, GA",0.0,0.0,0.0,0.0
"Greene County, AL",0.0,0.0,1.6666666666666667,23.2
"Green County, WI",0.0,0.0,0.0,0.0
"Green County, KY",,,,
"Grayson County, TX",7.333333333333333,7.266666666666667,8.5,8.083333333333334
"Grayson County, KY",,,,
"Gray County, TX",2.5,13.85,3.0,16.05
"Graves County, KY",,,,
"Grant Parish, LA",0.0,0.0,,
"Grant County, KY",,,,
"Grant County, IN",0.0,0.0,7.0,12.4
"Grant County, AR",,,0.0,0.0
"Granite County, MT",0.0,0.0,0.0,0.0
"Grand Traverse County, MI",6.0,8.100000000000001,0.0,0.0
"Grainger County, TN",,,0.0,0.0
"Graham County, AZ",0.0,0.0,0.0,0.0
"Grafton County, NH",,,0.0,0.0
"Grady County, OK",0.0,0.0,0.0,0.0
"Gordon County, GA",0.0,0.0,0.0,0.0
"Gooding County, ID",0.0,0.0,0.0,0.0
"Goodhue County, MN",0.0,0.0,0.0,0.0
"Goochland County, VA",0.0,0.0,0.0,0.0
"Gloucester County, VA",,,0.0,0.0
"Glenn County, CA",0.0,0.0,0.0,0.0
"Glascock County, GA",0.0,0.0,0.0,0.0
"Glades County, FL",,,0.0,0.0
"Gilmer County, GA",0.0,0.0,0.0,0.0
"Gillespie County, TX",0.0,0.0,0.0,0.0
"Giles County, TN",0.0,0.0,0.0,0.0
"Gilchrist County, FL",0.0,0.0,0.0,0.0
"Gila County, AZ",0.0,0.0,,
"Gibson County, TN",7.0,17.0,,
"George County, MS",3.0,16.25,0.0,0.0
"Gentry County, MO",0.0,0.0,0.0,0.0
"Geneva County, AL",,,0.0,0.0
"Genesee County, NY",4.0,7.866666666666667,5.0,10.1
"Geauga County, OH",,,,
"Geary County, KS",6.5,23.6,5.25,20.225
"Gasconade County, MO",0.0,0.0,0.0,0.0
"Garvin County, OK",0.0,0.0,0.0,0.0
"Garrard County, KY",,,,
"Garfield County, OK",0.0,0.0,0.0,0.0
"Garfield County, CO",0.0,0.0,5.0,10.55
"Gallia County, OH",0.0,0.0,0.0,0.0
"Gallatin County, MT",0.0,0.0,2.5,2.8
"Gallatin County, KY",,,,
"Fulton County, NY",,,0.0,0.0
"Fulton County, KY",,,,
"Fulton County, IL",,,0.0,0.0
"Fulton County, AR",0.0,0.0,0.0,0.0
"Fremont County, WY",0.0,0.0,0.0,0.0
"Freestone County, TX",0.0,0.0,3.0,18.25
"Fredericksburg City, VA",0.0,0.0,3.5,14.85
"Frederick County, VA",,,3.0,4.324999999999999
"Franklin Parish, LA",6.0,35.9,7.0,42.03333333333334
"Franklin County, VT",0.0,0.0,0.0,0.0
"Franklin County, VA",7.0,14.6,0.0,0.0
"Franklin County, TX",0.0,0.0,0.0,0.0
"Franklin County, TN",0.0,0.0,0.0,0.0
"Franklin County, NY",,,3.0,6.85
"Franklin County, MA",5.0,8.0,0.0,0.0
"Franklin County, KY",,,,
"Franklin County, KS",0.0,0.0,0.0,0.0
"Franklin County, IL",0.0,0.0,,
"Franklin County, GA",,,0.0,0.0
"Franklin County, FL",2.5,24.55,,
"Franklin County, AR",0.0,0.0,0.0,0.0
"Franklin County, AL",0.0,0.0,0.0,0.0
"Franklin City, VA",1.6666666666666667,23.266666666666666,0.0,0.0
"Fountain County, IN",0.0,0.0,0.0,0.0
"Ford County, KS",0.0,0.0,2.5,9.35
"Fond Du Lac County, WI",0.0,0.0,0.0,0.0
"Foard County, TX",0.0,0.0,0.0,0.0
"Floyd County, TX",0.0,0.0,0.0,0.0
"Floyd County, KY",,,,
"Floyd County, IA",0.0,0.0,0.0,0.0
"Fleming County, KY",,,,
"Flathead County, MT",0.0,0.0,,
"Flagler County, FL",7.5,9.05,10.4,11.02
"Fillmore County, MN",0.0,0.0,0.0,0.0
"Fayette County, WV",3.0,7.65,6.0,15.5
"Fayette County, IN",0.0,0.0,0.0,0.0
"Fayette County, IA",0.0,0.0,0.0,0.0
"Fauquier County, VA",2.5,4.55,4.0,7.15
"Fannin County, TX",5.0,17.6,,
"Fannin County, GA",0.0,0.0,0.0,0.0
"Falls County, TX",,,,
"Fairfax City, VA",0.0,0.0,0.0,0.0
"Fairbanks North Star Borough, AK",,,,
"Estill County, KY",,,,
"Essex County, VT",0.0,0.0,0.0,0.0
"Essex County, VA",0.0,0.0,0.0,0.0
"Essex County, NY",0.0,0.0,0.0,0.0
"Escambia County, AL",5.0,15.7,0.0,0.0
"Erie County, OH",,,5.0,7.8
"Emporia City, VA",0.0,0.0,0.0,0.0
"Elliott County, KY",,,,
"Elbert County, GA",,,0.0,0.0
"Elbert County, CO",0.0,0.0,0.0,0.0
"Effingham County, IL",0.0,0.0,0.0,0.0
"Edwards County, TX",0.0,0.0,0.0,0.0
"Edmonson County, KY",,,,
"Edgar County, IL",0.0,0.0,0.0,0.0
"Eddy County, NM",,,1.6666666666666667,3.5666666666666664
"Echols County, GA",,,0.0,0.0
"Eau Claire County, WI",0.0,0.0,0.0,0.0
"Eaton County, MI",0.0,0.0,6.25,6.725
"East Carroll Parish, LA",,,0.0,0.0
"Early County, GA",3.3333333333333335,36.5,0.0,0.0
"Eagle County, CO",,,5.0,11.3
"Dyer County, TN",0.0,0.0,0.0,0.0
"Duval County, TX",0.0,0.0,,
"Dunklin County, MO",0.0,0.0,0.0,0.0
"Dubuque County, IA",5.5,7.0,2.5,3.1
"Drew County, AR",0.0,0.0,0.0,0.0
"Douglas County, OR",0.0,0.0,5.0,5.4
"Douglas County, NV",0.0,0.0,0.0,0.0
"Douglas County, MO",0.0,0.0,0.0,0.0
"Douglas County, MN",0.0,0.0,0.0,0.0
"Dorchester County, MD",10.0,36.15,6.4,23.4
"Dooly County, GA",5.0,43.800000000000004,,
"Donley County, TX",0.0,0.0,0.0,0.0
"Dodge County, NE",,,0.0,0.0
"Dodge County, GA",,,0.0,0.0
"Dinwiddie County, VA",,,3.3333333333333335,13.9
"Dillingham Census Area, AK",,,,
"Dickinson County, KS",0.0,0.0,0.0,0.0
"Dickenson County, VA",0.0,0.0,0.0,0.0
"Dickens County, TX",0.0,0.0,0.0,0.0
"Dewitt County, TX",0.0,0.0,0.0,0.0
"Des Moines County, IA",0.0,0.0,0.0,0.0
"Denali Borough, AK",,,,
"Delta County, CO",0.0,0.0,0.0,0.0
"Delaware County, IN",7.666666666666667,7.633333333333333,7.833333333333333,7.833333333333333
"Del Norte County, CA",0.0,0.0,0.0,0.0
"Dekalb County, TN",0.0,0.0,0.0,0.0
"Dekalb County, MO",0.0,0.0,0.0,0.0
"Dekalb County, IN",0.0,0.0,0.0,0.0
"Dekalb County, AL",3.0,5.15,,
"Defiance County, OH",0.0,0.0,0.0,0.0
"Decatur County, IN",0.0,0.0,0.0,0.0
"Dearborn County, IN",0.0,0.0,0.0,0.0
"Deaf Smith County, TX",0.0,0.0,0.0,0.0
"De Soto Parish, LA",,,5.333333333333333,23.633333333333336
"Dawson County, TX",0.0,0.0,0.0,0.0
"Dawson County, NE",0.0,0.0,0.0,0.0
"Dawson County, GA",0.0,0.0,0.0,0.0
"Daviess County, MO",0.0,0.0,0.0,0.0
"Daviess County, IN",0.0,0.0,0.0,0.0
"Darke County, OH",0.0,0.0,0.0,0.0
"Dare County, NC",0.0,0.0,,
"Dallas County, IA",,,,
"Dakota County, NE",0.0,0.0,0.0,0.0
"Dade County, GA",0.0,0.0,0.0,0.0
"Custer County, NE",0.0,0.0,0.0,0.0
"Curry County, NM",0.0,0.0,2.5,6.25
"Cumberland County, TN",0.0,0.0,0.0,0.0
"Cumberland County, KY",,,,
"Culpeper County, VA",,,0.0,0.0
"Cullman County, AL",,,6.75,9.75
"Crowley County, CO",0.0,0.0,0.0,0.0
"Crittenden County, KY",,,,
"Crawford County, OH",0.0,0.0,0.0,0.0
"Crawford County, MO",0.0,0.0,0.0,0.0
"Crawford County, KS",0.0,0.0,0.0,0.0
"Crawford County, IL",,,0.0,0.0
"Crawford County, GA",9.0,85.23333333333333,5.0,47.6
"Crawford County, AR",0.0,0.0,3.6666666666666665,7.166666666666667
"Craig County, OK",0.0,0.0,0.0,0.0
"Cowlitz County, WA",5.0,5.9,5.0,5.75
"Cowley County, KS",,,0.0,0.0
"Covington County, AL",3.0,9.45,5.0,15.8
"Covington City, VA",0.0,0.0,0.0,0.0
"Coshocton County, OH",,,0.0,0.0
"Cortland County, NY",,,,
"Corson County, SD",0.0,0.0,0.0,0.0
"Cooper County, MO",0.0,0.0,0.0,0.0
"Conway County, AR",0.0,0.0,0.0,0.0
"Converse County, WY",0.0,0.0,0.0,0.0
"Conejos County, CO",0.0,0.0,0.0,0.0
"Concordia Parish, LA",5.0,29.3,0.0,0.0
"Comanche County, TX",0.0,0.0,0.0,0.0
"Columbiana County, OH",5.0,5.5,6.5,7.25
"Columbia County, WI",0.0,0.0,0.0,0.0
"Columbia County, PA",3.3333333333333335,5.7,5.0,8.7
"Columbia County, OR",0.0,0.0,0.0,0.0
"Columbia County, NY",5.0,9.2,5.75,10.674999999999999
"Columbia County, AR",5.0,24.0,0.0,0.0
"Colorado County, TX",,,0.0,0.0
"Cole County, MO",5.666666666666667,9.0,5.5,8.55
"Colbert County, AL",5.0,10.8,3.5,7.55
"Coffee County, TN",5.0,11.4,3.0,6.65
"Coffee County, GA",6.0,17.9,6.0,16.96666666666667
"Coffee County, AL",7.5,18.55,5.5,12.850000000000001
"Coconino County, AZ",8.5,7.550000000000001,11.333333333333334,9.600000000000001
"Cocke County, TN",,,0.0,0.0
"Clinton County, OH",0.0,0.0,,
"Clinton County, NY",2.5,3.5,,
"Clinton County, MO",0.0,0.0,0.0,0.0
"Clinton County, MI",,,0.0,0.0
"Clinton County, KY",,,,
"Clinton County, IN",0.0,0.0,0.0,0.0
"Clinton County, IL",,,0.0,0.0
"Clinton County, IA",0.0,0.0,0.0,0.0
"Clinch County, GA",0.0,0.0,0.0,0.0
"Cleveland County, AR",,,0.0,0.0
"Cleburne County, AR",0.0,0.0,0.0,0.0
"Clearwater County, ID",0.0,0.0,0.0,0.0
"Clearfield County, PA",6.0,8.5,3.0,4.3
"Clay County, NC",0.0,0.0,0.0,0.0
"Clay County, MS",0.0,0.0,7.0,41.9
"Clay County, KY",,,,
"Clay County, IN",0.0,0.0,0.0,0.0
"Clay County, GA",,,0.0,0.0
"Clay County, AL",,,,
"Clarke County, IA",0.0,0.0,0.0,0.0
"Clark County, MO",0.0,0.0,0.0,0.0
"Clark County, KY",,,,
"Clarion County, PA",0.0,0.0,0.0,0.0
"Clallam County, WA",,,5.0,7.4
"Claiborne Parish, LA",,,0.0,0.0
"Claiborne County, TN",0.0,0.0,0.0,0.0
"Citrus County, FL",7.0,5.599999999999999,7.666666666666667,5.999999999999999
"Cibola County, NM",,,5.0,22.425
"Churchill County, NV",0.0,0.0,0.0,0.0
"Christian County, IL",0.0,0.0,0.0,0.0
"Choctaw County, OK",0.0,0.0,0.0,0.0
"Choctaw County, MS",0.0,0.0,0.0,0.0
"Choctaw County, AL",0.0,0.0,0.0,0.0
"Chittenden County, VT",7.0,5.25,6.75,4.775
"Chisago County, MN",,,0.0,0.0
"Chippewa County, WI",0.0,0.0,0.0,0.0
"Chippewa County, MN",0.0,0.0,0.0,0.0
"Chilton County, AL",0.0,0.0,5.0,13.8
"Chicot County, AR",0.0,0.0,0.0,0.0
"Chickasaw County, MS",5.0,35.3,0.0,0.0
"Chesterfield County, SC",6.0,16.0,5.333333333333333,13.766666666666666
"Cheshire County, NH",0.0,0.0,0.0,0.0
"Cherokee County, NC",0.0,0.0,,
"Cherokee County, KS",0.0,0.0,0.0,0.0
"Cherokee County, AL",6.0,28.8,,
"Chemung County, NY",7.0,9.375,6.0,8.233333333333333
"Chelan County, WA",,,6.0,9.6
"Cheboygan County, MI",0.0,0.0,0.0,0.0
"Chaves County, NM",,,5.0,9.4
"Chattooga County, GA",5.0,22.2,0.0,0.0
"Chattahoochee County, GA",0.0,0.0,0.0,0.0
"Chatham County, NC",5.0,9.3,3.6666666666666665,6.166666666666667
"Chase County, KS",0.0,0.0,0.0,0.0
"Charles Mix County, SD",0.0,0.0,0.0,0.0
"Charles City County, VA",0.0,0.0,0.0,0.0
"Chambers County, TX",0.0,0.0,3.0,9.55
"Chaffee County, CO",0.0,0.0,0.0,0.0
"Cattaraugus County, NY",5.0,7.5,0.0,0.0
"Catahoula Parish, LA",0.0,0.0,0.0,0.0
"Cass County, TX",,,1.6666666666666667,6.566666666666666
"Cass County, NE",0.0,0.0,0.0,0.0
"Cass County, MN",0.0,0.0,0.0,0.0
"Cass County, MI",0.0,0.0,0.0,0.0
"Cass County, IN",0.0,0.0,0.0,0.0
"Casey County, KY",,,,
"Carver County, MN",6.0,8.2,2.5,3.15
"Carteret County, NC",,,5.0,8.4
"Carter County, TN",7.0,13.7,0.0,0.0
"Carter County, KY",,,,
"Carson City, NV",0.0,0.0,3.3333333333333335,7.2
"Carroll County, OH",0.0,0.0,0.0,0.0
"Carroll County, MS",0.0,0.0,0.0,0.0
"Carroll County, KY",,,,
"Carroll County, AR",0.0,0.0,0.0,0.0
"Caroline County, VA",7.0,30.7,6.0,23.5
"Caroline County, MD",0.0,0.0,0.0,0.0
"Carlton County, MN",0.0,0.0,0.0,0.0
"Carlisle County, KY",,,,
"Carbon County, WY",0.0,0.0,0.0,0.0
"Carbon County, UT",0.0,0.0,0.0,0.0
"Carbon County, MT",0.0,0.0,0.0,0.0
"Canyon County, ID",5.0,3.425,5.75,3.45
"Cannon County, TN",0.0,0.0,,
"Candler County, GA",,,0.0,0.0
"Campbell County, VA",5.0,10.7,4.0,8.5
"Campbell County, KY",6.0,7.833333333333333,9.0,11.48
"Camp County, TX",0.0,0.0,2.5,24.45
"Camden County, NC",0.0,0.0,0.0,0.0
"Cambria County, PA",7.0,5.7,6.0,5.166666666666666
"Calumet County, WI",0.0,0.0,0.0,0.0
"Calloway County, KY",,,,
"Callaway County, MO",6.0,16.0,8.0,21.1
"Callahan County, TX",1.6666666666666667,14.799999999999999,0.0,0.0
"Calhoun County, SC",0.0,0.0,2.5,19.7
"Calhoun County, MS",0.0,0.0,0.0,0.0
"Calhoun County, AR",0.0,0.0,0.0,0.0
"Caledonia County, VT",0.0,0.0,0.0,0.0
"Caldwell Parish, LA",0.0,0.0,0.0,0.0
"Caldwell County, NC",5.5,8.05,6.0,8.5
"Caldwell County, MO",0.0,0.0,0.0,0.0
"Caldwell County, KY",,,,
"Calaveras County, CA",0.0,0.0,0.0,0.0
"Caddo County, OK",2.5,10.4,0.0,0.0
"Cache County, UT",0.0,0.0,,
"Butte County, SD",0.0,0.0,0.0,0.0
"Butler County, PA",6.0,3.8,4.333333333333333,2.7000000000000006
"Butler County, NE",0.0,0.0,0.0,0.0
"Butler County, KY",,,,
"Butler County, KS",,,,
"Butler County, IA",0.0,0.0,0.0,0.0
"Butler County, AL",6.0,35.35,,
"Burnet County, TX",,,2.5,6.2
"Burleson County, TX",,,0.0,0.0
"Burleigh County, ND",0.0,0.0,9.0,11.55
